Mahesh Kaushik Stock Market Data Bank  Updated Till Sept 2024,,,,,,,,,,,,,,,,,,,,,,
BSE Code,Company Name          ,Sector,Face Value,Total Equity Capital,Total Share Cr.,Book Value,Sales in Cr.,Net Sale Par Share,Net Profit Cr.,EPS,Dividend Rupees,D/E ratio,RONW %,Promoters %,Pledged %,Institutional %,Market Cap,Price ,52 Week High,52 Week Low,52 Week High/ Low Ratio,Entprise Value
538787,Goenka Business & Finance Ltd.,Finance - NBFC,10,13,1.30,23.76,85.96,66.12,2.19,1.69,0,0,0.5,14.91,0,0,11.96,8.74,11.6,5.1,2.27,9.7
533189,Goenka Diamond and Jewels Ltd.,Diamond  &  Jewellery,1,31.7,31.70,7.83,1.63,0.05,-2.29,-0.07,0,0.69,-0.74,57.55,0,2.18,38.99,1.29,1.33,0.74,1.80,216.02
531600,Gogia Capital Services Ltd.,Finance - Stock Broking,10,6.32,0.63,45.27,-20.21,-31.98,-22.46,-35.54,0,0.04,-63.01,61.15,0,0,48.04,79.8,161,64.77,2.49,40.12
532957,Gokak Textiles Ltd.,Textile,10,6.5,0.65,47.37,131.06,201.63,-19.43,-27.03,0,-1.58,0,73.56,0,8.63,157.02,256.05,250.05,39.05,6.40,408.34
532630,Gokaldas Exports Ltd.,Textile,5,31.69,6.34,270.45,2378.88,375.34,130.97,25.9,1,0.12,15.17,9.42,0,58.33,6730.93,988.4,1123.75,683.45,1.64,6802.99
539725,Gokul Agro Resources Ltd.,Edible Oil,2,29.51,14.76,47.4,13853.93,938.93,135.75,7.11,0,0.65,17.35,73.67,10.17,0.82,4018.34,272.6,337.6,96,3.52,4153.3
532980,Gokul Refoils and Solvent Ltd.,Edible Oil,2,19.8,9.90,21.04,3019.87,305.04,1.81,-0.79,0,0,-3.67,74.62,0,0.23,548.93,53.62,64.54,33.3,1.94,548.79
538180,Gold Line International Finvest Ltd.,Finance Term Lending,1,52.1,52.10,1.03,1.45,0.03,0.07,0,0,0.01,0.33,6.36,0,0,30.74,0.59,1.28,0.57,2.25,30.28
538542,Goldcoin Health Foods Ltd.,Consumer Food,10,3,0.30,3.75,0.03,0.10,-0.32,-1.07,0,0.29,-24.26,39.31,16.73,0,2.28,7.75,9.35,5.51,1.70,2.61
531928,Golden Carpets Ltd.,Textile,10,8.44,0.84,-3.17,0.86,1.02,-0.05,-0.06,0,-1584.78,0,65.2,0,0,8.86,13.65,13.65,8,1.71,13.2
540062,Golden Crest Education & Services Ltd.,Educational Institutions,10,5.25,0.53,20.36,0.21,0.40,0.07,0.13,0,0,0.62,58.17,0,0,66.16,132.43,126.13,69.5,1.81,66.04
526729,Goldiam International Ltd.,Diamond  &  Jewellery,2,21.36,10.68,27.58,602.87,56.45,90.91,5.55,0,0,22.2,64.26,0,0.16,3736.23,346.5,400.45,120.05,3.34,3701.37
531360,Golechha Global Finance Ltd.,Finance - NBFC,10,5.5,0.55,17.22,17.47,31.76,1.48,2.69,0,0,-20.98,49.19,0,0,19.68,35.4,39.21,13.3,2.95,19.62
513309,Golkonda Aluminium Extrusions Ltd.,Aluminium & Aluminium Products,10,5.27,0.53,15.62,0,0.00,1.44,2.73,0,0,19.42,5.69,0,0.01,7.3,13.68,21.9,12.55,1.75,7.23
523676,Golkunda Diamonds & Jewellery Ltd.,Diamond  &  Jewellery,10,6.96,0.70,82.68,230.47,331.14,9.62,13.81,1.5,0.73,19.33,72.79,0,0,200.25,298.3,287.55,98,2.93,228.82
530655,Goodluck India Ltd.,Steel & Iron Products,2,6.35,3.18,335.34,3524.78,1110.17,132.27,41.08,6,1,16.33,55.78,1.8,5.75,4085.28,1226.75,1345,579.9,2.32,4595.22
500166,Goodricke Group Ltd.,Tea/Coffee,10,21.6,2.16,117.47,823.98,381.47,-69.3,-32.08,0,0.47,-25.1,74,0,0.01,529.42,236.1,265,159,1.67,627.48
500168,Goodyear India Ltd.,Tyres & Allied,10,23.07,2.31,261.75,2551.71,1106.07,94.85,41.11,41,0,16.05,74,0,8.79,2678.37,1158,1440,1091,1.32,2554.71
531913,Gopal Iron & Steels Company (Gujarat) Ltd.,Steel & Iron Products,10,4.92,0.49,1.93,4.19,8.52,0.06,0.11,0,0.6,16.81,26.47,0,0,3.97,8.08,9.39,6.1,1.54,4.47
544140,Gopal Snacks Ltd.,Consumer Food,1,12.46,12.46,33.28,1402.5,112.56,99.57,7.99,0.25,0.37,47.97,81.49,0,9.04,4372.37,374.05,392.7,300.95,1.30,4415.44
531608,Gorani Industries Ltd.,Consumer Durables - Domestic Appliances,10,5.36,0.54,24.27,42.32,78.96,1.36,2.54,0,1.02,16.09,62.26,0,1.34,56.31,109.85,209,86.83,2.41,66.47
531111,Gothi Plascon (India) Ltd.,Miscellaneous,10,10.2,1.02,11.82,4.38,4.29,1.53,1.5,0,0.02,13.47,73.39,0,0,44.14,43.5,53.9,27.99,1.93,43.59
506134,Gourmet Gateway India Ltd.,Finance - Investment,1,13.69,13.69,4.14,146.04,10.67,5.62,0.1,0,1.68,10.57,48.18,0,0.58,283.22,21.49,168.9,16.82,10.04,286.53
530709,Gowra Leasing & Finance Ltd.,Finance - NBFC,10,3,0.30,59.17,2.77,9.23,2.21,7.37,0,0,7.05,61.05,0,0,17.69,57.99,73.99,24.01,3.08,17.97
541152,Goyal Aluminiums Ltd.,Trading,1,14.27,14.27,1.42,68.47,4.80,2.32,0.16,0,0.08,12.46,69.97,0.01,0,141.59,9.72,12.29,8.09,1.52,143.08
530663,Goyal Associates Ltd.,Finance - NBFC,1,4.69,4.69,0.75,3.75,0.80,0.61,0.13,0,0.48,25,5.33,0,0.02,8.4,1.79,2.65,1.38,1.92,9.53
532543,GP Petroleums Ltd.,Lubricants,5,25.49,5.10,60.71,655.16,128.51,27.71,5.44,0,0.02,9.56,53.44,0,0.42,450.85,87.27,93.45,43.51,2.15,455.85
544131,GPT Healthcare Ltd.,Hospital & Healthcare Services,10,82.05,8.21,27.84,400.19,48.77,47.77,5.82,0,0.06,24.89,65.57,0,17.27,1531.96,185,206.5,129,1.60,1535.25
533761,GPT Infraprojects Ltd.,Engineering - Construction,10,58.17,5.82,42.78,1018.28,175.05,56.52,10.44,3,0.64,22.52,75,51,5.44,1993.4,153.45,295.5,89.3,3.31,2154.65
543317,GR Infraprojects Ltd.,Engineering - Construction,5,48.34,9.67,759.19,8980.15,928.85,1316.52,204.51,0,0.1,31.88,74.74,0,21.9,16136.04,1617.95,1859.95,1035.4,1.80,16464.35
513343,Grand Foundry Ltd.,Steel & Iron Products,4,12.17,3.04,-1.7,0,0.00,-0.57,-0.19,0,-0.99,0,70.16,0,0.02,24.62,8.09,11.51,8.09,1.42,29.5
504369,Grandma Trading & Agencies Ltd.,Trading,1,13.06,13.06,0.1,0.13,0.01,-0.03,0,0,0.01,229.46,7.86,0,0.12,15.8,1.19,3.59,1.21,2.97,15.39
532482,Granules India Ltd.,Pharmaceuticals & Drugs,1,24.24,24.24,131.66,4506.37,185.91,405.31,17.99,1.5,0.34,15.08,38.87,0,34.51,13272.11,542.75,724.55,319.2,2.27,14098.25
509488,Graphite India Ltd.,Electrodes & Welding Equipment,2,39,19.50,284.14,2950,151.28,805,44.72,11,0.02,17.46,65.34,0,15.79,11452.92,572,709.45,434.75,1.63,11502.98
500300,Grasim Industries Ltd.,Diversified,2,132.8,66.40,763.29,130978.48,1972.57,9836.97,14.24,10,0.18,1.91,43.06,0,30.36,185398.87,2747.95,2875.45,1828.15,1.57,194542.19
526751,Gratex Industries Ltd.,Paper & Paper Products,10,3.04,0.30,11.58,3.99,13.13,0.1,0.31,0,0.02,2.72,61.91,0,0,6.44,20.65,25.99,13.38,1.94,6.52
505710,Grauer & Weil (India) Ltd.,Chemicals,1,22.67,22.67,19.32,1068.9,47.15,146.28,6.35,0.5,0.03,17.72,69.05,0,0.92,4672.41,101.5,204.8,72.16,2.84,4272.88
509546,Graviss Hospitality Ltd.,"Hotel, Resort & Restaurants",2,14.1,7.05,28.42,54.14,7.68,3.01,0.59,0,0.01,3.94,74.92,0,0,389.48,53.49,65,35.11,1.85,389.11
533282,Gravita India Ltd.,Metal - Non Ferrous,2,13.81,6.91,71.31,3160.75,457.75,242.28,26.01,5.2,0.58,46.96,63.37,0,16.01,17648.16,2511.75,2699.85,730.95,3.69,17911.68
532015,Gravity (India) Ltd.,Textile,10,9,0.90,3.78,2.25,2.50,-6.16,-6.85,0,0.26,-9.27,24.21,0,0,4.13,4.5,6,3.76,1.60,6.73
501455,Greaves Cotton Ltd.,Diesel Engines,2,46.4,23.20,57.67,2633.19,113.50,-366.37,12.26,2,0,24.28,55.88,0,4.92,4228.84,176.25,193,112.5,1.72,4012.5
531737,Greencrest Financial Services Ltd.,Finance - NBFC,1,36.55,36.55,1.55,39.27,1.07,1.06,0.03,0,0.6,2,1.25,0,0,35.82,0.97,1.32,0.59,2.24,67.73
538979,Greenlam Industries Ltd.,Laminates/Decoratives,1,12.76,12.76,83.84,2306.35,180.75,138.01,11.44,1.65,0.4,14.83,50.98,0,17.37,6874.32,541.7,661.65,388.8,1.70,7275.78
542857,Greenpanel Industries Ltd.,Wood & Wood Products,1,12.26,12.26,108.69,1567.25,127.83,142.69,11.03,0,0.2,10.74,53.13,0,28.89,4839.49,382,449.8,272,1.65,4967.1
526797,Greenply Industries Ltd.,Wood & Wood Products,1,12.37,12.37,59.48,2179.92,176.23,71.27,7.55,0.5,0.07,14.28,52.01,0,35.24,4716.61,390.8,411.85,149.35,2.76,4746.88
543324,Gretex Corporate Services Ltd.,Professional Services,10,11.52,1.15,71.96,109,94.62,35.22,6.46,0,0,12.12,66.24,0,0,633.35,552,617,185.3,3.33,632.36
506076,Grindwell Norton Ltd.,Abrasives,5,55.36,11.07,192.03,2686.77,242.66,384.38,34.39,17,0.01,19.91,58.03,0,24.78,26246.18,2378.4,2959.45,1850.05,1.60,26045.15
531449,GRM Overseas Ltd.,Consumer Food,2,12,6.00,53.43,1312.44,218.74,60.72,8.56,0,1.61,23.52,72.29,0,0.67,1675.8,267.5,288.6,114.15,2.53,2061.36
532315,Groarc Industries India Ltd.,IT - Software,10,20.47,2.05,19.47,40.67,19.87,0.27,0.13,0,0,0.75,0,0,0,30.97,14.38,16.23,7.5,2.16,14.65
539522,Grovy India Ltd.,Construction - Real Estate,10,3.33,0.33,55.81,19.55,58.71,1,3,0,0.58,6.18,72.58,0.45,0,51.84,157.5,180,79,2.28,63.2
539222,Growington Ventures India Ltd.,Travel Services,1,16.05,16.05,1.25,34.3,2.14,1.14,0.11,0,0,10.75,42.7,0,0,78.03,4.84,236,4.7,50.21,77.69
509152,GRP Ltd.,Rubber  Products,10,1.33,0.13,334.05,461.38,3469.02,22.64,177.88,37.5,0.65,15.01,40.3,0.08,0,1811.36,3226.5,16745.7,3188,5.25,1920.12
513059,GS Auto International Ltd.,Auto Ancillary,5,7.26,1.45,15.34,150.7,103.79,0.69,0.48,0,1.73,-12.33,41.71,0,0,68.99,44.6,54.8,18.77,2.92,101.79
511543,GSB Finance Ltd.,Finance - Investment,10,6,0.60,23.31,3.67,6.12,1.26,2.1,0,0,12.21,55.33,0,0,11.09,18.09,23.68,8.25,2.87,10.89
530469,GSL Securities Ltd.,Finance - NBFC,10,3.25,0.33,17.26,0.84,2.58,0.47,1.43,0,0,-2.03,40.94,0,0,4.49,14.5,29.87,6.69,4.46,3.34
532951,GSS Infotech Ltd.,IT - Software,10,26.16,2.62,91,170.82,65.30,7.45,0.12,0,0,4.59,12.71,0,3.55,207.66,77.06,226.95,76.1,2.98,204.21
532139,G-Tech Info Training Ltd.,BPO/ITeS,1,0.35,0.35,0.35,0,0.00,0.01,0.04,0,0,5.58,0,0,0,0.62,1.76,1.76,1.16,1.52,0.49
532775,GTL Infrastructure Ltd.,Telecom-Infrastructure,10,12807.02,1280.70,-4.13,952.11,0.74,-302.16,-0.53,0,-0.66,0,3.28,3.28,42.35,3214.56,2.39,4.35,0.87,5.00,6141.17
500160,GTL Ltd.,Telecommunication - Service  Provider,10,157.3,15.73,-381.98,220.96,14.05,45.78,13.4,0,-0.71,0,14.29,13.99,10.68,213.45,12.79,19.7,6.85,2.88,4444.02
500170,GTN Industries Ltd.,Textile - Spinning,10,17.55,1.76,50.44,185.38,105.63,-6.34,-3.61,0,0.33,17.62,74.34,38.07,0,64.39,36.28,63,29.43,2.14,86.68
532744,GTN Textiles Ltd.,Textile - Spinning,10,11.64,1.16,-65.51,0,0.00,-12.04,0,0,-0.59,0,63.36,0,0.49,15.33,13.12,15.79,10.3,1.53,60.25
540602,GTPL Hathway Ltd.,TV Broadcasting & Software Production,10,112.46,11.25,81.74,3212.5,285.66,112,6.78,4,0.11,8.35,75,0,8.66,1923.68,168.8,217.65,148.8,1.46,2009.98
539479,GTV Engineering Ltd.,Engineering,10,3.12,0.31,120.74,120.62,386.60,5.41,17.31,0,0.25,14.19,67.48,0,0.06,140.57,427.75,639.9,290,2.21,140.63
509079,Gufic Biosciences Ltd.,Pharmaceuticals & Drugs,1,10.03,10.03,55.19,806.67,80.43,86.14,8.59,0.1,0.6,19.57,72.5,0,2.61,3987.03,402.35,434.85,237.9,1.83,4290.59
530001,Gujarat Alkalies And Chemicals Ltd.,Chemicals,10,73.44,7.34,861.51,3806.63,518.33,-132.24,-18.01,13.85,0.09,-2.09,46.28,0,5.38,6100.41,814.25,869.6,645,1.35,6482.07
524226,Gujarat Ambuja Exports Ltd.,Solvent  Extraction,1,45.87,45.87,62.05,4926.7,107.41,345.87,7.54,0.35,0.07,13.3,63.84,0,5.63,5960.43,128.9,420.75,125,3.37,6136.46
522217,Gujarat Apollo Industries Ltd.,Engineering - Industrial Equipments,10,11.8,1.18,197.89,57.07,48.36,11.33,2.82,0,0.05,0.87,54.64,0,0.01,445.86,369.75,415.05,202,2.05,457.2
513507,Gujarat Containers Ltd.,Engineering - Industrial Equipments,10,5.65,0.57,81.28,141.48,250.41,9.02,15.96,1.5,0.56,23.14,59.66,0,0,104.52,177,199.5,142.2,1.40,118.8
514386,Gujarat Cotex Ltd.,Trading,5,7.12,1.42,4.76,16.91,11.88,0.19,0.13,0,0.11,0.15,11.46,0,0,12.88,9.22,9.04,3.04,2.97,13.71
526965,Gujarat Craft Industries Ltd.,Plastic Products,10,4.89,0.49,82.15,175.56,359.02,3.03,6.19,1,1.12,7.9,73.83,0,0,65.67,136,181,75,2.41,108.36
511441,Gujarat Credit Corporation Ltd.,Finance - NBFC,10,8.5,0.85,11.69,0,0.00,0.02,0.02,0,1.67,0.09,31.61,0,0,56.92,21.65,37.44,18.25,2.05,75.61
542812,Gujarat Fluorochemicals Ltd.,Chemicals,1,10.99,10.99,549.27,4280.82,389.52,434.95,38.1,3,0.34,7.31,62.58,2.01,14.8,47533.19,4180.85,4531.5,2480,1.83,49341.93
539336,Gujarat Gas Ltd.,Gas Transmission/Marketing,2,137.68,68.84,116.49,16292.97,236.68,1141.13,16.6,5.66,0,15.56,60.89,0,26.08,42425.48,619.7,689.45,397.2,1.74,41499.36
507960,Gujarat Hotels Ltd.,"Hotel, Resort & Restaurants",10,3.79,0.38,119.84,3.44,9.08,4.72,12.47,2.5,0,11.2,53.7,0,0,89.39,231.5,259.95,146.1,1.78,88.72
517300,Gujarat Industries Power Company Ltd.,Power Generation/Distribution,10,151.25,15.13,223.03,1407.35,93.05,254.76,13.12,3.95,0.12,6.15,55.43,0,18.18,3373.66,214.5,270,135,2.00,3172.15
524238,Gujarat Inject (Kerala) Ltd.,Pharmaceuticals & Drugs,10,11.29,1.13,6.23,5.79,5.13,0.08,0.07,0,-1.11,0,0,0,0,27.23,18.59,18.75,7.6,2.47,24.31
517372,Gujarat Intrux Ltd.,Castings/Forgings,10,3.44,0.34,188.03,57.2,166.28,7.42,21.59,17,0,12.35,58.32,0,0,194.16,549.65,647,220.6,2.93,166.26
500174,Gujarat Lease Financing Ltd.,Finance - NBFC,10,27.13,2.71,-1.55,0,0.00,-0.32,0.03,0,-2.43,0,45.67,0,0.01,19.29,7,11.9,3.29,3.62,23.23
532181,Gujarat Mineral Development Corporation Ltd.,Mining & Minerals,2,63.6,31.80,196.79,2462.88,77.45,613.96,19.3,9.55,0,10.38,74,0,2.64,11808.93,370.8,505,263.9,1.91,11320.69
500670,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,Fertilizers,10,147,14.70,565.72,7930,539.46,485,32.99,16.5,0,5.64,41.3,0,25.77,9613.59,643.7,814.85,590,1.38,8085.25
513536,Gujarat Natural Resources Ltd.,Oil Exploration,10,80.25,8.03,15,27.4,3.41,-3.88,-0.64,0,0.15,-0.35,3.03,0,0,178.48,21.8,31.1,12.27,2.53,208.1
506858,Gujarat Petrosynthese Ltd.,Plastic Products,10,5.97,0.60,81,30.02,50.28,0.98,2.78,0,0,3.48,51.19,0,10.57,41.19,71.96,97.96,44.25,2.21,39.68
533248,Gujarat Pipavav Port Ltd.,Port,10,483.44,48.34,45.45,988.43,20.45,332.52,7.32,10.9,0,16.96,44.01,0,35.58,10635.68,218.4,250.5,116.2,2.16,9591.11
517288,Gujarat Poly Electronics Ltd.,Electronics - Components,10,8.55,0.86,11.43,16.92,19.79,2.16,2.52,0,1.06,26.32,53.33,0,0.02,93.99,115.42,126.5,48.8,2.59,101.71
523836,Gujarat Raffia Industries Ltd.,Plastic Products,10,5.4,0.54,38.74,30.91,57.24,0.52,0.96,0,0.17,2.64,39.56,0,0,25.27,46.2,64.25,31.13,2.06,27.72
500690,Gujarat State Fertilizers & Chemicals Ltd.,Fertilizers,2,79.7,39.85,318.8,9154.64,229.73,555.37,13.16,4,0,4.27,37.84,0,23.86,9025.52,217.9,322.45,166,1.94,6748.06
532160,Gujarat State Financial Corporation Ltd.,Finance Term Lending,10,89.11,8.91,-333.37,4.66,0.52,-119.21,-13.38,0,-0.23,0,83.95,0,5.64,193.11,21.11,39.96,9.65,4.14,662.57
532702,Gujarat State Petronet Ltd.,Gas Transmission/Marketing,10,564.21,56.42,185.78,17897.62,317.22,2178.26,22.77,5,0,13.15,37.63,0,41.43,22627.7,401.35,469.6,254.75,1.84,22154.26
524314,Gujarat Terce Laboratories Ltd.,Pharmaceuticals & Drugs,10,7.42,0.74,9.47,47.98,64.66,0.24,0.33,0,1.06,-21.71,37.03,0,0,54.26,69.48,78.7,19.62,4.01,58.04
506879,Gujarat Themis Biosyn Ltd.,Pharmaceuticals & Drugs,1,7.26,7.26,20.03,169.82,23.39,59.16,8.14,1,0,33.76,70.86,2.34,2.62,3806.7,343.95,1069,162.3,6.59,3798.54
513337,Gujarat Toolroom Ltd.,Engineering,1,5.55,5.55,6.05,555.43,100.08,73.12,2.27,0,0.15,42.96,0,0,0.28,140.23,11.78,62.97,10.75,5.86,132.37
506640,Gujchem Distillers India Ltd.,Chemicals,1,0.36,0.36,45.01,1.57,4.36,0.39,1.09,0,2.75,0.82,60.96,0,0.05,149.16,419,442,49.95,8.85,166.86
538567,Gulf Oil Lubricants India Ltd.,Lubricants,2,9.83,4.92,278.81,3301.15,671.65,308.2,62.66,36,0.26,25.12,71.76,0,11.83,6962.16,1391.05,1510,520.6,2.90,6585.16
532457,Gulshan Polyols Ltd.,Consumer Food,1,6.24,6.24,96.21,1377.98,220.83,17.76,2.83,0.3,0.59,3.03,66.68,0,0.4,1571.43,244.65,262.95,158.05,1.66,1910.78
523277,GV Films Ltd.,"Film Production, Distribution & Entertainment",1,91.46,91.46,0.66,0.58,0.01,-0.43,-0.01,0,0.53,-4.21,0,0,1.88,149.17,0.78,1.2,0.46,2.61,165.55
532708,GVK Power & Infrastructure Ltd.,Power Generation/Distribution,1,157.92,157.92,5.41,1080.14,6.84,211.92,-0.11,0,0.42,0.74,54.25,0,1.33,1182.83,7.63,17,4.71,3.61,1507.77
530141,Gyan Developers & Builders Ltd.,Construction - Real Estate,10,3,0.30,12.53,0.55,1.83,0.14,0.47,0,0,-3.91,64.85,0,0,5.03,17.59,33.79,6.42,5.26,4.98
541019,H.G. Infra Engineering Ltd.,Engineering - Construction,10,65.17,6.52,377.17,5378.48,825.30,538.22,83.7,1.5,0.19,26.63,74.53,0,14.17,10239.68,1534,1880,806,2.33,10491.6
539854,Halder Venture Ltd.,Trading,10,3.16,0.32,22.15,643.66,2036.90,11.67,4.14,0,5.96,12.7,65.68,0,0,281.49,886.65,907.8,214.3,4.24,326.06
515147,Haldyn Glass Ltd.,Glass,1,5.38,5.38,39.35,298.77,55.53,19.16,3.49,0.7,0.23,10.98,58.14,0,1.74,868.36,161.1,188.9,100,1.89,977.92
526407,Hampton Sky Realty Ltd.,Construction - Real Estate,1,27.42,27.42,5.56,238.7,8.71,29.05,0.5,0,0.09,-0.48,74.89,0,4.4,825.77,29.84,59,26.01,2.27,876.04
543227,Happiest Minds Technologies Ltd.,IT - Software,2,29.87,14.94,99.59,1624.66,108.78,248.39,16.45,5.75,0.3,21.41,44.22,3.6,8.15,12086.05,791.95,959.95,733.55,1.31,11204.87
544057,Happy Forgings Ltd.,Forgings,2,18.84,9.42,177.35,1358.24,144.19,242.98,25.79,4,0.09,18.73,78.6,0,18.93,11411.04,1193,1298.95,813.55,1.60,11436.68
509597,Hardcastle & Waud Manufacturing Company Ltd.,Chemicals,10,0.68,0.07,671.36,5.41,79.56,2.58,37.9,0,0,5.98,73.61,0,0.08,73.99,1034.55,1354.75,390,3.47,72.01
541276,Hardwyn India Ltd.,Aluminium & Aluminium Products,1,34.89,34.89,10.99,152.84,4.38,10.23,0.28,0,0.01,4.66,43.77,0,0.46,1598.23,43.56,51.77,26.1,1.98,1604.49
538081,Haria Apparels Ltd.,Trading,10,15.29,1.53,3.43,0,0.00,0.89,0.58,0,0.33,30.79,58.51,0,0.01,8.53,5.56,6.8,3.81,1.78,9.72
512604,Haria Exports Ltd.,Trading,10,11.55,1.16,12.16,0,0.00,0.09,0.08,0,0,-0.42,31.45,0,0.01,9.29,8.04,9.36,3.74,2.50,9.19
543517,Hariom Pipe Industries Ltd.,Steel & Iron Products,10,28.86,2.89,173.03,1153.19,399.58,56.8,19.68,0,0.83,14.34,57.17,0,10.26,2286.47,726.9,885.05,441.05,2.01,2625.57
542682,Harish Textile Engineers Ltd.,Textile - Machinery,10,3.34,0.33,28.05,131.04,392.34,-0.28,-0.85,0,4.16,-0.34,48.15,0,0.05,19.92,60.9,75.99,42.7,1.78,55.56
526931,Hariyana Ship Breakers Ltd.,Shipping,10,6.17,0.62,235.75,148.63,240.89,1.75,5.23,0,0.16,2.99,74.95,0,0,78.72,131.5,239.95,77.2,3.11,92.79
530055,Harmony Capital Services Ltd.,Finance - Investment,10,3,0.30,4.14,0,0.00,-0.07,-0.23,0,0,7.18,73.04,0,0,14.51,48.36,73.4,36.19,2.03,14.03
500467,Harrisons Malayalam Ltd.,Agriculture,10,18.45,1.85,74.94,488.12,264.56,-7.3,-3.95,0,0.65,-4.86,54.12,0,0.06,433.98,229,265,136.85,1.94,526.04
543600,Harsha Engineers International Ltd.,Engineering - Industrial Equipments,10,91.04,9.10,141.03,1392.3,152.93,111.43,13.94,0,0.08,10.71,74.61,0,9.45,4706.98,503.6,610.75,360,1.70,4709.89
505336,Harshil Agrotech Ltd.,Engineering - Industrial Equipments,10,10.8,1.08,11.41,12.93,11.97,0.8,0.74,0,0.71,222.17,0,0,0,71.73,67.74,66.42,2.54,26.15,72.36
532855,Haryana Capfin Ltd.,Finance - Investment,10,5.21,0.52,769.35,4.39,8.43,2.82,5.41,0,0,0.96,70.78,0,0.01,167.02,329,328.5,80.5,4.08,166.92
524080,Haryana Leather Chemicals Ltd.,Chemicals,10,4.91,0.49,85.08,46.58,94.87,4.62,9.41,0,0.02,5.17,41.27,0,0.21,54.84,115,121.8,43.64,2.79,46.34
531387,Hasti Finance Ltd.,Finance - NBFC,10,10.84,1.08,18.72,27.04,24.94,2.67,-0.47,0,0,-1.62,45.65,0,0,8.26,7.62,10.55,4.4,2.40,8.26
509073,Hathway Bhawani Cabletel & Datacom Ltd.,TV Broadcasting & Software Production,10,8.1,0.81,2.41,2.68,3.31,0.04,0.05,0,0,1.92,65.28,0,0,15.71,19.11,23.08,16.16,1.43,15.58
533162,Hathway Cable & Datacom Ltd.,Telecommunication - Service  Provider,2,354.02,177.01,26.22,1980.97,11.19,62.91,0.49,0,0,1.88,75,0,4.96,3742,20.45,27.9,17.01,1.64,3677.34
531531,Hatsun Agro Product Ltd.,Consumer Food,1,22.28,22.28,76.44,1140.88,51.21,2.79,12,0,1.44,17.74,73.17,2.86,12.64,27248.8,1197,1380,956.1,1.44,29467.03
517354,Havells India Ltd.,Electric Equipment,1,62.67,62.67,125.72,18590.01,296.63,1270.76,20.32,9,0,18.13,59.41,0,34.88,124675.4,2000.95,2023.4,1233.1,1.64,121659.98
539176,Hawa Engineers Ltd.,Engineering - Industrial Equipments,10,3.53,0.35,52.8,119.64,338.92,1.8,5.1,0,1.06,4.34,63.4,0,0,57.82,163.75,210.65,91.2,2.31,67.52
508486,Hawkins Cookers Ltd.,Consumer Durables - Domestic Appliances,10,5.29,0.53,678.03,1024.15,1936.01,109.84,207.64,120,0.09,36.03,56.03,0,17.2,4709.67,8797,9099,5810.05,1.57,4552.68
532467,Hazoor Multi Projects Ltd.,Construction - Real Estate,10,18.71,1.87,130.71,544.56,291.05,63.77,29.32,0,0.03,35.51,21.08,0,19.18,1144.16,551.75,639,115,5.56,1086.46
532334,HB Estate Developers Ltd.,Construction - Real Estate,10,19.73,1.97,76.97,109.4,55.45,3.89,1.97,0,2.09,2.65,69.11,0,0.01,201.31,101.75,125.1,36.15,3.46,501.18
508956,HB Leasing & Finance Company Ltd.,Finance - NBFC,10,11,1.10,2.3,0.48,0.44,0.08,0.07,0,0.02,3.09,38.13,0,0.02,19.3,17.05,29.95,5.38,5.57,19.29
532333,HB Portfolio Ltd.,Finance - Investment,10,10.76,1.08,229.46,54.04,50.22,5.17,1.29,1,0,0.69,61.45,0,0.01,130.23,120.5,128.35,49,2.62,126.78
532216,HB Stockholdings Ltd.,Finance - NBFC,10,7.14,0.71,154.35,44.36,62.13,37.54,52.62,1.5,0.01,44.11,53.22,0,0,102.28,144,187.45,48.1,3.90,100.35
517271,HBL Power Systems Ltd.,Batteries,1,27.72,27.72,46.16,2233.36,80.57,262.66,9.52,0.5,0.04,24.41,59.11,0,5.72,17187.47,610.35,723.8,244.05,2.97,17006.25
539224,HCKK Ventures Ltd.,Finance - Investment,10,3.71,0.37,11.31,0.62,1.67,0.26,0.7,0,0,6.41,60.33,0,0.9,40.94,115.86,133.85,77.9,1.72,40.82
500179,HCL Infosystems Ltd.,Trading,2,65.84,32.92,-8.35,32.17,0.98,-15.88,-0.47,0,-1.31,0,62.89,0,0,589.29,17.55,26.69,13.63,1.96,902.88
532281,HCL Technologies Ltd.,IT - Software,2,543,271.50,152.23,109913,404.84,15710,43,52,0,29.35,60.81,0,34.24,476424.6,1740.5,1828.6,1210,1.51,468848.63
526717,HCP Plastene Bulkpack Ltd.,Plastic Products,10,10.68,1.07,39.75,294.56,275.81,0.31,-2.59,0,0.77,-16.11,75,0,5,194.6,185.85,292.65,147.2,1.99,242.33
541729,HDFC Asset Management Company Ltd.,Finance - Asset Management,5,106.74,21.35,352.29,2584.37,121.06,1942.69,91.15,70,0,30.13,52.52,0,38.28,94657.66,4369.1,4544.5,2565,1.77,94646.49
500180,HDFC Bank Ltd.,Bank - Private,1,759.69,759.69,597.45,283649.02,373.37,65446.5,80.05,19.5,1.51,16.97,0,0,82.57,1292151.82,1708.15,1791.9,1363.45,1.31,1775621.69
540777,HDFC Life Insurance Company Ltd.,Insurance,10,2150.94,215.09,71.25,62112.05,288.77,1574.08,7.29,2,0.07,11.55,50.37,0,37.87,150440.26,701.55,760.95,511.1,1.49,150862.9
